# §35 full grid (E67 rev: full-bridge tanks, LOW/HIGH mode edge at 500 V, PSM at f_max, line-tracking bus floor), averaged fidelity; PASS = Tj<=150, Ip_rms<=tank class (78/100/120 A rms), fn in [0.45,1.45], eta floor
sku,Vin,Vout,load,temp,mode,ctl,Pout_W,bus_V,fn,Ip_rms_A,Iline_A,eta_pct,Tj_pfc_C,Tj_llc_C,PASS,notes,Tj_jbs_C,Woff_pos_W,Itoff_A
30kw,450,500,0.5,room,SER,PSM,15000,687,1.45,34.9,20,97.01,51,81,PASS,,53,26.5,55.8
30kw,450,500,0.5,hot,SER,PSM,15000,687,1.45,34.9,20,97.01,80,112,PASS,,82,26.5,55.8
30kw,450,500,0.75,cold,SER,PSM,22500,687,1.45,51.6,30.1,96.65,19,72,PASS,,24,39.2,82.6
30kw,450,500,0.75,room,SER,PSM,22500,687,1.45,51.6,30.1,96.64,54,112,PASS,,59,39.2,82.6
30kw,450,500,0.75,hot,SER,PSM,22500,687,1.45,51.6,30.1,96.63,84,146,PASS,,88,39.2,82.6
30kw,450,500,1,cold,SER,PSM,30000,687,1.45,68.5,40.1,96.22,23,116,PASS,,31,51.9,109.6
30kw,450,500,1,room,SER,PSM,30000,687,1.45,63.7,37.3,96.33,57,145,PASS,thermal derate to 93% ,64,48.4,102
30kw,450,500,1,hot,SER,PSM,30000,687,1.45,51.5,30,96.63,84,145,PASS,thermal derate to 75% ,88,39.1,82.4
30kw,450,750,0,cold,SER,IDLE,0,789,,0,0,,,,PASS,standby
30kw,450,750,0,room,SER,IDLE,0,789,,0,0,,,,PASS,standby
30kw,450,750,0,hot,SER,IDLE,0,789,,0,0,,,,PASS,standby
30kw,450,750,0.05,cold,SER,PFM,1500,789,1.119,15.3,2,92.7,11,19,PASS,,10,9.1,21.6
30kw,450,750,0.05,room,SER,PFM,1500,789,1.119,15.3,2,92.7,46,55,PASS,,45,9.1,21.6
30kw,450,750,0.05,hot,SER,PFM,1500,789,1.119,15.3,2,92.7,75,84,PASS,,74,9.1,21.6
30kw,450,750,0.1,cold,SER,PFM,3000,789,1.119,15.8,4,95.71,11,20,PASS,,11,9.4,22.3
30kw,450,750,0.1,room,SER,PFM,3000,789,1.119,15.8,4,95.71,46,55,PASS,,46,9.4,22.3
30kw,450,750,0.1,hot,SER,PFM,3000,789,1.119,15.8,4,95.7,75,85,PASS,,75,9.4,22.3
30kw,450,750,0.25,cold,SER,PFM,7500,789,1.118,18.9,10,97.41,13,22,PASS,,12,11.2,26.7
30kw,450,750,0.25,room,SER,PFM,7500,789,1.118,18.9,10,97.4,48,58,PASS,,47,11.2,26.7
30kw,450,750,0.25,hot,SER,PFM,7500,789,1.118,18.9,10,97.39,77,87,PASS,,76,11.2,26.7
30kw,450,750,0.5,cold,SER,PFM,15000,789,1.117,27.3,20,97.74,16,28,PASS,,15,14.4,34.3
30kw,450,750,0.5,room,SER,PFM,15000,789,1.117,27.3,20,97.73,52,65,PASS,,50,14.4,34.3
30kw,450,750,0.5,hot,SER,PFM,15000,789,1.117,27.3,20,97.72,81,95,PASS,,79,14.4,34.3
30kw,450,750,0.75,cold,SER,PFM,22500,789,1.115,37.2,30.1,97.69,21,36,PASS,,18,15.9,38
30kw,450,750,0.75,room,SER,PFM,22500,789,1.115,37.2,30.1,97.67,56,74,PASS,,53,15.9,38
30kw,450,750,0.75,hot,SER,PFM,22500,789,1.115,37.2,30.1,97.66,86,105,PASS,,82,15.9,38
30kw,450,750,1,cold,SER,PFM,30000,789,1.113,47.8,40.1,97.52,26,48,PASS,,22,17.8,42.7
30kw,450,750,1,room,SER,PFM,30000,789,1.113,47.8,40.1,97.49,62,87,PASS,,57,17.8,42.7
30kw,450,750,1,hot,SER,PFM,30000,789,1.113,47.8,40.1,97.47,92,120,PASS,,86,17.8,42.7
30kw,450,1000,0,cold,SER,IDLE,0,830,,0,0,,,,PASS,standby
30kw,450,1000,0,room,SER,IDLE,0,830,,0,0,,,,PASS,standby
30kw,450,1000,0,hot,SER,IDLE,0,830,,0,0,,,,PASS,standby
30kw,450,1000,0.05,cold,SER,PFM,1500,830,0.609,37.1,2,87.5,11,33,PASS,,10,12.6,52.5
30kw,450,1000,0.05,room,SER,PFM,1500,830,0.609,37.1,2,87.5,46,71,PASS,,45,12.6,52.5
30kw,450,1000,0.05,hot,SER,PFM,1500,830,0.609,37.1,2,87.5,75,102,PASS,,74,12.6,52.5
30kw,450,1000,0.1,cold,SER,PFM,3000,830,0.608,37.2,4,92.98,11,33,PASS,,11,12.7,52.7
30kw,450,1000,0.1,room,SER,PFM,3000,830,0.608,37.2,4,92.97,46,71,PASS,,46,12.7,52.7
30kw,450,1000,0.1,hot,SER,PFM,3000,830,0.608,37.2,4,92.97,75,102,PASS,,75,12.7,52.7
30kw,450,1000,0.25,cold,SER,PFM,7500,830,0.607,38.1,10,96.48,13,34,PASS,,12,12.9,53.9
30kw,450,1000,0.25,room,SER,PFM,7500,830,0.607,38.1,10,96.47,48,72,PASS,,47,12.9,53.9
30kw,450,1000,0.25,hot,SER,PFM,7500,830,0.607,38.1,10,96.47,77,103,PASS,,76,12.9,53.9
30kw,450,1000,0.5,cold,SER,PFM,15000,830,0.602,41.1,20,97.51,17,38,PASS,,13,13.8,58.2
30kw,450,1000,0.5,room,SER,PFM,15000,830,0.602,41.1,20,97.5,52,76,PASS,,48,13.8,58.2
30kw,450,1000,0.5,hot,SER,PFM,15000,830,0.602,41.1,20,97.49,82,108,PASS,,77,13.8,58.2
30kw,450,1000,0.75,cold,SER,PFM,22500,830,0.593,45.8,30.1,97.71,22,43,PASS,,16,15.2,64.8
30kw,450,1000,0.75,room,SER,PFM,22500,830,0.593,45.8,30.1,97.69,57,82,PASS,,51,15.2,64.8
30kw,450,1000,0.75,hot,SER,PFM,22500,830,0.593,45.8,30.1,97.67,87,115,PASS,,80,15.2,64.8
30kw,450,1000,1,cold,SER,PFM,30000,830,0.579,51.7,40.1,97.72,27,50,PASS,,18,14.8,64.7
30kw,450,1000,1,room,SER,PFM,30000,830,0.579,51.7,40.1,97.69,64,90,PASS,,53,14.8,64.7
30kw,450,1000,1,hot,SER,PFM,30000,830,0.579,51.7,40.1,97.66,94,124,PASS,,82,14.8,64.7
30kw,475,150,0,cold,PAR,IDLE,0,725,,0,0,,,,PASS,standby
30kw,475,150,0,room,PAR,IDLE,0,725,,0,0,,,,PASS,standby
30kw,475,150,0,hot,PAR,IDLE,0,725,,0,0,,,,PASS,standby
30kw,475,150,0.05,cold,PAR,PSM,750,725,1.45,5.5,0.9,85.13,10,28,PASS,,10,4.4,8.7
30kw,475,150,0.05,room,PAR,PSM,750,725,1.45,5.5,0.9,85.13,45,63,PASS,,45,4.4,8.7
30kw,475,150,0.05,hot,PAR,PSM,750,725,1.45,5.5,0.9,85.13,74,92,PASS,,74,4.4,8.7
30kw,475,150,0.1,cold,PAR,PSM,1500,725,1.45,7.3,1.9,90.74,10,29,PASS,,11,5.9,11.7
30kw,475,150,0.1,room,PAR,PSM,1500,725,1.45,7.3,1.9,90.74,45,64,PASS,,46,5.9,11.7
30kw,475,150,0.1,hot,PAR,PSM,1500,725,1.45,7.3,1.9,90.74,74,93,PASS,,75,5.9,11.7
30kw,475,150,0.25,cold,PAR,PSM,3750,725,1.45,14.9,4.7,94.11,11,30,PASS,,13,11.9,23.9
30kw,475,150,0.25,room,PAR,PSM,3750,725,1.45,14.9,4.7,94.1,46,66,PASS,,48,11.9,23.9
30kw,475,150,0.25,hot,PAR,PSM,3750,725,1.45,14.9,4.7,94.1,75,95,PASS,,77,11.9,23.9
30kw,475,150,0.5,cold,PAR,PSM,7500,725,1.45,28.7,9.5,94.77,12,36,PASS,,16,23,46
30kw,475,150,0.5,room,PAR,PSM,7500,725,1.45,28.7,9.5,94.76,47,73,PASS,,51,23,46
30kw,475,150,0.5,hot,PAR,PSM,7500,725,1.45,28.7,9.5,94.76,77,103,PASS,,80,23,46
30kw,475,150,0.75,cold,PAR,PSM,11250,725,1.45,42.8,14.2,94.58,14,57,PASS,,21,34.3,68.4
30kw,475,150,0.75,room,PAR,PSM,11250,725,1.45,42.8,14.2,94.57,49,96,PASS,,56,34.3,68.4
30kw,475,150,0.75,hot,PAR,PSM,11250,725,1.45,42.8,14.2,94.57,78,128,PASS,,85,34.3,68.4
30kw,475,150,1,cold,PAR,PSM,15000,725,1.45,56.9,19,94.19,15,86,PASS,,26,45.5,91
30kw,475,150,1,room,PAR,PSM,15000,725,1.45,56.9,19,94.18,50,128,PASS,,61,45.5,91
30kw,475,150,1,hot,PAR,PSM,15000,725,1.45,49.3,16.4,94.4,79,142,PASS,thermal derate to 86% ,87,39.4,78.8
30kw,475,200,0,cold,PAR,IDLE,0,725,,0,0,,,,PASS,standby
30kw,475,200,0,room,PAR,IDLE,0,725,,0,0,,,,PASS,standby
30kw,475,200,0,hot,PAR,IDLE,0,725,,0,0,,,,PASS,standby
30kw,475,200,0.05,cold,PAR,PSM,1000,725,1.45,6.8,1.3,90.66,10,15,PASS,,10,5.5,10.9
30kw,475,200,0.05,room,PAR,PSM,1000,725,1.45,6.8,1.3,90.66,45,50,PASS,,45,5.5,10.9
30kw,475,200,0.05,hot,PAR,PSM,1000,725,1.45,6.8,1.3,90.66,74,79,PASS,,74,5.5,10.9
30kw,475,200,0.1,cold,PAR,PSM,2000,725,1.45,8.4,2.5,94.11,11,16,PASS,,11,6.7,13.5
30kw,475,200,0.1,room,PAR,PSM,2000,725,1.45,8.4,2.5,94.11,46,51,PASS,,46,6.7,13.5
30kw,475,200,0.1,hot,PAR,PSM,2000,725,1.45,8.4,2.5,94.11,75,80,PASS,,75,6.7,13.5
30kw,475,200,0.25,cold,PAR,PSM,5000,725,1.45,15.5,6.3,95.99,12,22,PASS,,13,12.4,24.8
30kw,475,200,0.25,room,PAR,PSM,5000,725,1.45,15.5,6.3,95.99,47,58,PASS,,48,12.4,24.8
30kw,475,200,0.25,hot,PAR,PSM,5000,725,1.45,15.5,6.3,95.98,76,87,PASS,,77,12.4,24.8
30kw,475,200,0.5,cold,PAR,PSM,10000,725,1.45,29,12.7,96.2,13,37,PASS,,16,23.2,46.4
30kw,475,200,0.5,room,PAR,PSM,10000,725,1.45,29,12.7,96.2,48,73,PASS,,51,23.2,46.4
30kw,475,200,0.5,hot,PAR,PSM,10000,725,1.45,29,12.7,96.19,77,104,PASS,,80,23.2,46.4
30kw,475,200,0.75,cold,PAR,PSM,15000,725,1.45,43,19,95.94,15,57,PASS,,21,34.4,68.8
30kw,475,200,0.75,room,PAR,PSM,15000,725,1.45,43,19,95.94,50,96,PASS,,56,34.4,68.8
30kw,475,200,0.75,hot,PAR,PSM,15000,725,1.45,43,19,95.93,80,128,PASS,,85,34.4,68.8
30kw,475,200,1,cold,PAR,PSM,20000,725,1.45,57,25.3,95.57,17,86,PASS,,26,45.7,91.2
30kw,475,200,1,room,PAR,PSM,20000,725,1.45,57,25.3,95.56,53,128,PASS,,61,45.7,91.2
30kw,475,200,1,hot,PAR,PSM,20000,725,1.45,49.4,21.9,95.77,81,142,PASS,thermal derate to 86% ,87,39.6,79.1
30kw,475,250,0,cold,PAR,IDLE,0,725,,0,0,,,,PASS,standby
30kw,475,250,0,room,PAR,IDLE,0,725,,0,0,,,,PASS,standby
30kw,475,250,0,hot,PAR,IDLE,0,725,,0,0,,,,PASS,standby
30kw,475,250,0.05,cold,PAR,PSM,1250,725,1.45,8.3,1.6,92.39,10,16,PASS,,10,6.6,13.2
30kw,475,250,0.05,room,PAR,PSM,1250,725,1.45,8.3,1.6,92.39,45,51,PASS,,45,6.6,13.2
30kw,475,250,0.05,hot,PAR,PSM,1250,725,1.45,8.3,1.6,92.39,74,80,PASS,,74,6.6,13.2
30kw,475,250,0.1,cold,PAR,PSM,2500,725,1.45,9.6,3.2,95.22,11,17,PASS,,11,7.7,15.4
30kw,475,250,0.1,room,PAR,PSM,2500,725,1.45,9.6,3.2,95.22,46,52,PASS,,46,7.7,15.4
30kw,475,250,0.1,hot,PAR,PSM,2500,725,1.45,9.6,3.2,95.22,75,81,PASS,,75,7.7,15.4
30kw,475,250,0.25,cold,PAR,PSM,6250,725,1.45,16.2,7.9,96.73,12,23,PASS,,13,12.9,25.9
30kw,475,250,0.25,room,PAR,PSM,6250,725,1.45,16.2,7.9,96.72,47,58,PASS,,48,12.9,25.9
30kw,475,250,0.25,hot,PAR,PSM,6250,725,1.45,16.2,7.9,96.72,76,88,PASS,,77,12.9,25.9
30kw,475,250,0.5,cold,PAR,PSM,12500,725,1.45,29.4,15.8,96.87,14,37,PASS,,16,23.5,47
30kw,475,250,0.5,room,PAR,PSM,12500,725,1.45,29.4,15.8,96.86,49,74,PASS,,51,23.5,47
30kw,475,250,0.5,hot,PAR,PSM,12500,725,1.45,29.4,15.8,96.85,79,104,PASS,,80,23.5,47
30kw,475,250,0.75,cold,PAR,PSM,18750,725,1.45,43.2,23.7,96.63,17,58,PASS,,21,34.6,69.2
30kw,475,250,0.75,room,PAR,PSM,18750,725,1.45,43.2,23.7,96.62,52,97,PASS,,56,34.6,69.2
30kw,475,250,0.75,hot,PAR,PSM,18750,725,1.45,43.2,23.7,96.61,81,128,PASS,,85,34.6,69.2
30kw,475,250,1,cold,PAR,PSM,25000,725,1.45,57.2,31.6,96.3,20,87,PASS,,26,45.8,91.6
30kw,475,250,1,room,PAR,PSM,25000,725,1.45,57.2,31.6,96.29,55,129,PASS,,61,45.8,91.6
30kw,475,250,1,hot,PAR,PSM,25000,725,1.45,49.6,27.4,96.46,83,143,PASS,thermal derate to 86% ,87,39.8,79.4
30kw,475,300,0,cold,PAR,IDLE,0,725,,0,0,,,,PASS,standby
30kw,475,300,0,room,PAR,IDLE,0,725,,0,0,,,,PASS,standby
30kw,475,300,0,hot,PAR,IDLE,0,725,,0,0,,,,PASS,standby
30kw,475,300,0.05,cold,PAR,PSM,1500,725,1.45,9.8,1.9,93.17,10,17,PASS,,10,7.8,15.6
30kw,475,300,0.05,room,PAR,PSM,1500,725,1.45,9.8,1.9,93.17,45,52,PASS,,45,7.8,15.6
30kw,475,300,0.05,hot,PAR,PSM,1500,725,1.45,9.8,1.9,93.17,74,81,PASS,,74,7.8,15.6
30kw,475,300,0.1,cold,PAR,PSM,3000,725,1.45,10.9,3.8,95.76,11,18,PASS,,11,8.7,17.5
30kw,475,300,0.1,room,PAR,PSM,3000,725,1.45,10.9,3.8,95.75,46,53,PASS,,46,8.7,17.5
30kw,475,300,0.1,hot,PAR,PSM,3000,725,1.45,10.9,3.8,95.75,75,82,PASS,,75,8.7,17.5
30kw,475,300,0.25,cold,PAR,PSM,7500,725,1.45,17,9.5,97.13,12,23,PASS,,13,13.6,27.2
30kw,475,300,0.25,room,PAR,PSM,7500,725,1.45,17,9.5,97.13,47,59,PASS,,48,13.6,27.2
30kw,475,300,0.25,hot,PAR,PSM,7500,725,1.45,17,9.5,97.12,77,88,PASS,,77,13.6,27.2
30kw,475,300,0.5,cold,PAR,PFM,15000,725,1.443,29.9,19,97.2,15,34,PASS,,16,18.9,37.9
30kw,475,300,0.5,room,PAR,PFM,15000,725,1.443,29.9,19,97.19,50,70,PASS,,51,18.9,37.9
30kw,475,300,0.5,hot,PAR,PFM,15000,725,1.443,29.9,19,97.18,80,101,PASS,,80,18.9,37.9
30kw,475,300,0.75,cold,PAR,PFM,22500,725,1.402,43.6,28.5,96.98,19,50,PASS,,21,25.6,52.9
30kw,475,300,0.75,room,PAR,PFM,22500,725,1.402,43.6,28.5,96.97,54,89,PASS,,56,25.6,52.9
30kw,475,300,0.75,hot,PAR,PFM,22500,725,1.402,43.6,28.5,96.96,83,121,PASS,,85,25.6,52.9
30kw,475,300,1,cold,PAR,PFM,30000,725,1.362,57.6,38,96.69,22,74,PASS,,26,32.2,68.5
30kw,475,300,1,room,PAR,PFM,30000,725,1.362,57.6,38,96.68,58,116,PASS,,61,32.2,68.5
30kw,475,300,1,hot,PAR,PFM,30000,725,1.362,53.6,35.3,96.75,86,141,PASS,thermal derate to 93% ,89,30.2,64.1
30kw,475,400,0,cold,PAR,IDLE,0,830,,0,0,,,,PASS,standby
30kw,475,400,0,room,PAR,IDLE,0,830,,0,0,,,,PASS,standby
30kw,475,400,0,hot,PAR,IDLE,0,830,,0,0,,,,PASS,standby
30kw,475,400,0.05,cold,PAR,PFM,1500,830,1.084,16.8,1.9,92.18,11,21,PASS,,10,10.2,23.7
30kw,475,400,0.05,room,PAR,PFM,1500,830,1.084,16.8,1.9,92.18,46,56,PASS,,45,10.2,23.7
30kw,475,400,0.05,hot,PAR,PFM,1500,830,1.084,16.8,1.9,92.18,75,86,PASS,,74,10.2,23.7
30kw,475,400,0.1,cold,PAR,PFM,3000,830,1.084,17.2,3.8,95.41,11,21,PASS,,11,10.4,24.3
30kw,475,400,0.1,room,PAR,PFM,3000,830,1.084,17.2,3.8,95.4,46,57,PASS,,46,10.4,24.3
30kw,475,400,0.1,hot,PAR,PFM,3000,830,1.084,17.2,3.8,95.4,75,86,PASS,,75,10.4,24.3
30kw,475,400,0.25,cold,PAR,PFM,7500,830,1.084,19.8,9.5,97.27,13,23,PASS,,12,12,27.9
30kw,475,400,0.25,room,PAR,PFM,7500,830,1.084,19.8,9.5,97.26,48,59,PASS,,47,12,27.9
30kw,475,400,0.25,hot,PAR,PFM,7500,830,1.084,19.8,9.5,97.26,77,88,PASS,,76,12,27.9
30kw,475,400,0.5,cold,PAR,PFM,15000,830,1.083,27,19,97.67,16,29,PASS,,15,15.4,36.1
30kw,475,400,0.5,room,PAR,PFM,15000,830,1.083,27,19,97.66,52,66,PASS,,50,15.4,36.1
30kw,475,400,0.5,hot,PAR,PFM,15000,830,1.083,27,19,97.65,81,96,PASS,,79,15.4,36.1
30kw,475,400,0.75,cold,PAR,PFM,22500,830,1.082,36,28.5,97.68,20,36,PASS,,17,16.4,38.4
30kw,475,400,0.75,room,PAR,PFM,22500,830,1.082,36,28.5,97.66,56,73,PASS,,52,16.4,38.4
30kw,475,400,0.75,hot,PAR,PFM,22500,830,1.082,36,28.5,97.65,85,104,PASS,,81,16.4,38.4
30kw,475,400,1,cold,PAR,PFM,30000,830,1.081,45.7,38,97.55,25,45,PASS,,21,17.7,41.4
30kw,475,400,1,room,PAR,PFM,30000,830,1.081,45.7,38,97.53,61,85,PASS,,56,17.7,41.4
30kw,475,400,1,hot,PAR,PFM,30000,830,1.081,45.7,38,97.51,91,117,PASS,,85,17.7,41.4
30kw,475,500,0,cold,PAR,IDLE,0,830,,0,0,,,,PASS,standby
30kw,475,500,0,room,PAR,IDLE,0,830,,0,0,,,,PASS,standby
30kw,475,500,0,hot,PAR,IDLE,0,830,,0,0,,,,PASS,standby
30kw,475,500,0.05,cold,PAR,PFM,1500,830,0.609,37.1,1.9,87.42,11,33,PASS,,10,12.6,52.5
30kw,475,500,0.05,room,PAR,PFM,1500,830,0.609,37.1,1.9,87.42,46,71,PASS,,45,12.6,52.5
30kw,475,500,0.05,hot,PAR,PFM,1500,830,0.609,37.1,1.9,87.42,75,102,PASS,,74,12.6,52.5
30kw,475,500,0.1,cold,PAR,PFM,3000,830,0.608,37.2,3.8,92.89,11,33,PASS,,11,12.7,52.7
30kw,475,500,0.1,room,PAR,PFM,3000,830,0.608,37.2,3.8,92.89,46,71,PASS,,46,12.7,52.7
30kw,475,500,0.1,hot,PAR,PFM,3000,830,0.608,37.2,3.8,92.89,75,102,PASS,,75,12.7,52.7
30kw,475,500,0.25,cold,PAR,PFM,7500,830,0.607,38.1,9.5,96.4,13,34,PASS,,12,12.9,53.9
30kw,475,500,0.25,room,PAR,PFM,7500,830,0.607,38.1,9.5,96.39,48,72,PASS,,47,12.9,53.9
30kw,475,500,0.25,hot,PAR,PFM,7500,830,0.607,38.1,9.5,96.39,77,103,PASS,,76,12.9,53.9
30kw,475,500,0.5,cold,PAR,PFM,15000,830,0.602,41.1,19,97.45,16,38,PASS,,13,13.8,58.2
30kw,475,500,0.5,room,PAR,PFM,15000,830,0.602,41.1,19,97.43,52,76,PASS,,48,13.8,58.2
30kw,475,500,0.5,hot,PAR,PFM,15000,830,0.602,41.1,19,97.43,81,108,PASS,,77,13.8,58.2
30kw,475,500,0.75,cold,PAR,PFM,22500,830,0.593,45.8,28.5,97.65,20,43,PASS,,16,15.2,64.8
30kw,475,500,0.75,room,PAR,PFM,22500,830,0.593,45.8,28.5,97.64,56,82,PASS,,51,15.2,64.8
30kw,475,500,0.75,hot,PAR,PFM,22500,830,0.593,45.8,28.5,97.62,85,115,PASS,,80,15.2,64.8
30kw,475,500,1,cold,PAR,PFM,30000,830,0.579,51.7,38,97.68,25,50,PASS,,18,14.8,64.7
30kw,475,500,1,room,PAR,PFM,30000,830,0.579,51.7,38,97.66,61,90,PASS,,53,14.8,64.7
30kw,475,500,1,hot,PAR,PFM,30000,830,0.579,51.7,38,97.64,91,124,PASS,,82,14.8,64.7
30kw,475,500,0,cold,SER,IDLE,0,725,,0,0,,,,PASS,standby
30kw,475,500,0,room,SER,IDLE,0,725,,0,0,,,,PASS,standby
30kw,475,500,0,hot,SER,IDLE,0,725,,0,0,,,,PASS,standby
30kw,475,500,0.05,cold,SER,PSM,1500,725,1.45,8.5,1.9,93.51,10,16,PASS,,11,6.8,13.6
30kw,475,500,0.05,room,SER,PSM,1500,725,1.45,8.5,1.9,93.51,45,51,PASS,,46,6.8,13.6
30kw,475,500,0.05,hot,SER,PSM,1500,725,1.45,8.5,1.9,93.51,74,80,PASS,,75,6.8,13.6
30kw,475,500,0.1,cold,SER,PSM,3000,725,1.45,10.3,3.8,95.87,11,18,PASS,,11,8.3,16.5
30kw,475,500,0.1,room,SER,PSM,3000,725,1.45,10.3,3.8,95.87,46,53,PASS,,46,8.3,16.5
30kw,475,500,0.1,hot,SER,PSM,3000,725,1.45,10.3,3.8,95.87,75,82,PASS,,75,8.3,16.5
30kw,475,500,0.25,cold,SER,PSM,7500,725,1.45,18.7,9.5,97.03,12,25,PASS,,13,15,29.9
30kw,475,500,0.25,room,SER,PSM,7500,725,1.45,18.7,9.5,97.03,47,61,PASS,,48,15,29.9
30kw,475,500,0.25,hot,SER,PSM,7500,725,1.45,18.7,9.5,97.02,77,90,PASS,,77,15,29.9
30kw,475,500,0.5,cold,SER,PSM,15000,725,1.45,34.9,19,96.99,15,45,PASS,,18,27.9,55.8
30kw,475,500,0.5,room,SER,PSM,15000,725,1.45,34.9,19,96.98,50,82,PASS,,53,27.9,55.8
30kw,475,500,0.5,hot,SER,PSM,15000,725,1.45,34.9,19,96.97,80,113,PASS,,82,27.9,55.8
30kw,475,500,0.75,cold,SER,PSM,22500,725,1.45,51.6,28.5,96.63,19,74,PASS,,24,41.3,82.6
30kw,475,500,0.75,room,SER,PSM,22500,725,1.45,51.6,28.5,96.62,54,114,PASS,,59,41.3,82.6
30kw,475,500,0.75,hot,SER,PSM,22500,725,1.45,51.6,28.5,96.61,83,148,PASS,,88,41.3,82.6
30kw,475,500,1,cold,SER,PSM,30000,725,1.45,68.5,38,96.21,22,119,PASS,,31,54.8,109.6
30kw,475,500,1,room,SER,PSM,30000,725,1.45,63.7,35.3,96.32,57,148,PASS,thermal derate to 93% ,64,51,102
30kw,475,500,1,hot,SER,PSM,30000,725,1.45,51.5,28.4,96.62,83,147,PASS,thermal derate to 75% ,88,41.2,82.4
30kw,475,750,0,cold,SER,IDLE,0,789,,0,0,,,,PASS,standby
30kw,475,750,0,room,SER,IDLE,0,789,,0,0,,,,PASS,standby
30kw,475,750,0,hot,SER,IDLE,0,789,,0,0,,,,PASS,standby
30kw,475,750,0.05,cold,SER,PFM,1500,789,1.119,15.3,1.9,92.71,10,19,PASS,,10,9.1,21.6
30kw,475,750,0.05,room,SER,PFM,1500,789,1.119,15.3,1.9,92.71,45,55,PASS,,45,9.1,21.6
30kw,475,750,0.05,hot,SER,PFM,1500,789,1.119,15.3,1.9,92.71,75,84,PASS,,74,9.1,21.6
30kw,475,750,0.1,cold,SER,PFM,3000,789,1.119,15.8,3.8,95.72,11,20,PASS,,11,9.4,22.3
30kw,475,750,0.1,room,SER,PFM,3000,789,1.119,15.8,3.8,95.72,46,55,PASS,,46,9.4,22.3
30kw,475,750,0.1,hot,SER,PFM,3000,789,1.119,15.8,3.8,95.71,75,85,PASS,,75,9.4,22.3
30kw,475,750,0.25,cold,SER,PFM,7500,789,1.118,18.9,9.5,97.42,13,22,PASS,,12,11.2,26.7
30kw,475,750,0.25,room,SER,PFM,7500,789,1.118,18.9,9.5,97.42,48,58,PASS,,47,11.2,26.7
30kw,475,750,0.25,hot,SER,PFM,7500,789,1.118,18.9,9.5,97.41,77,87,PASS,,76,11.2,26.7
30kw,475,750,0.5,cold,SER,PFM,15000,789,1.117,27.3,19,97.77,16,28,PASS,,15,14.4,34.3
30kw,475,750,0.5,room,SER,PFM,15000,789,1.117,27.3,19,97.76,51,65,PASS,,50,14.4,34.3
30kw,475,750,0.5,hot,SER,PFM,15000,789,1.117,27.3,19,97.76,80,95,PASS,,79,14.4,34.3
30kw,475,750,0.75,cold,SER,PFM,22500,789,1.115,37.2,28.5,97.74,19,36,PASS,,18,15.9,38
30kw,475,750,0.75,room,SER,PFM,22500,789,1.115,37.2,28.5,97.72,55,74,PASS,,53,15.9,38
30kw,475,750,0.75,hot,SER,PFM,22500,789,1.115,37.2,28.5,97.71,84,105,PASS,,82,15.9,38
30kw,475,750,1,cold,SER,PFM,30000,789,1.113,47.8,38,97.58,24,48,PASS,,22,17.8,42.7
30kw,475,750,1,room,SER,PFM,30000,789,1.113,47.8,38,97.56,59,87,PASS,,57,17.8,42.7
30kw,475,750,1,hot,SER,PFM,30000,789,1.113,47.8,38,97.55,89,120,PASS,,86,17.8,42.7
30kw,475,1000,0,cold,SER,IDLE,0,830,,0,0,,,,PASS,standby
30kw,475,1000,0,room,SER,IDLE,0,830,,0,0,,,,PASS,standby
30kw,475,1000,0,hot,SER,IDLE,0,830,,0,0,,,,PASS,standby
30kw,475,1000,0.05,cold,SER,PFM,1500,830,0.609,37.1,1.9,87.5,11,33,PASS,,10,12.6,52.5
30kw,475,1000,0.05,room,SER,PFM,1500,830,0.609,37.1,1.9,87.5,46,71,PASS,,45,12.6,52.5
30kw,475,1000,0.05,hot,SER,PFM,1500,830,0.609,37.1,1.9,87.5,75,102,PASS,,74,12.6,52.5
30kw,475,1000,0.1,cold,SER,PFM,3000,830,0.608,37.2,3.8,92.98,11,33,PASS,,11,12.7,52.7
30kw,475,1000,0.1,room,SER,PFM,3000,830,0.608,37.2,3.8,92.98,46,71,PASS,,46,12.7,52.7
30kw,475,1000,0.1,hot,SER,PFM,3000,830,0.608,37.2,3.8,92.98,75,102,PASS,,75,12.7,52.7
30kw,475,1000,0.25,cold,SER,PFM,7500,830,0.607,38.1,9.5,96.5,13,34,PASS,,12,12.9,53.9
30kw,475,1000,0.25,room,SER,PFM,7500,830,0.607,38.1,9.5,96.49,48,72,PASS,,47,12.9,53.9
30kw,475,1000,0.25,hot,SER,PFM,7500,830,0.607,38.1,9.5,96.49,77,103,PASS,,76,12.9,53.9
30kw,475,1000,0.5,cold,SER,PFM,15000,830,0.602,41.1,19,97.54,16,38,PASS,,13,13.8,58.2
30kw,475,1000,0.5,room,SER,PFM,15000,830,0.602,41.1,19,97.53,52,76,PASS,,48,13.8,58.2
30kw,475,1000,0.5,hot,SER,PFM,15000,830,0.602,41.1,19,97.53,81,108,PASS,,77,13.8,58.2
30kw,475,1000,0.75,cold,SER,PFM,22500,830,0.593,45.8,28.5,97.76,20,43,PASS,,16,15.2,64.8
30kw,475,1000,0.75,room,SER,PFM,22500,830,0.593,45.8,28.5,97.74,56,82,PASS,,51,15.2,64.8
